,id,creator,name,unit,resource_id,archive_policy,created_by_user_id,created_by_project_id
0,0007b601-0e26-46a5-b239-3b4fe0433991,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.root.size,GB,f33456c0-b7f4-46ef-aa6b-18967482eaff,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
1,0016b4a0-1f1d-4fc1-ab4e-0f23b52f9c3e,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.outgoing.bytes,B,01801fd2-801b-51f9-bf1b-fefc83e5a75c,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
2,0058a18f-2fc1-4ae0-a8a4-f62e386fe25f,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.read.requests,request,fa934a58-dbd1-5da3-96b9-85e17eebe47f,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
3,008c58b6-4fe3-4020-bb69-97c1dfee55cc,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.root.size,GB,172f2898-a214-4511-b04e-cf24ceb394a1,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
4,008f24da-8935-4594-8e90-9ae4682a3f2b,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.packets,packet,5065cd44-de57-53c8-a882-5290a4fa08c5,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
5,00971e50-984a-4f18-90d6-e5b6f4893545,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,memory,MB,860b33d2-9d31-403c-8c62-368927893388,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
6,00c95612-488e-4851-950c-eb7ed7829fd8,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.root.size,GB,520fe0e6-06fe-4394-9571-385896c74d06,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
7,00d3e380-c298-49c4-abcf-5c000d9ec3ac,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.write.bytes,B,0af7510c-c0a7-5f2e-9c11-9613b84b9ce0,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
8,00e1d561-2488-4e77-9929-aebf20659751,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.write.requests,request,47a6dd22-e258-549f-8b2f-f76365e5a45d,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
9,00ebc708-3acf-4acb-af4b-5cfb249c281f,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.write.bytes,B,9a117573-1424-58c2-b2f8-1bf6ba918868,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
10,00f00c85-66f5-4afb-bb33-0c449f13f008,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.outgoing.packets,packet,630fb15f-1d4b-5633-9608-ca35fa648bde,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
11,00f659e2-cf61-4709-9206-75875c6e62b9,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.write.requests,request,38634eae-7119-5868-a310-77291eb19acb,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
12,01235d41-8383-4a24-99a0-6a813274a1d4,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.read.requests,request,270ab6b4-626c-5b47-9b10-fcc5de215903,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
13,0132d9d7-725d-4d2b-96b6-6930788867cb,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.bytes,B,7fcf62f3-b09c-5550-9c9e-0f902778db29,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
14,01534d01-159d-4beb-ab17-1389e72766df,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,compute.instance.booting.time,sec,372a0f2c-3d89-4146-85fd-5d51ca35817a,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
15,017026df-4356-439e-9488-643420303160,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.ephemeral.size,GB,8ea3c5b6-e7e6-4b9f-af60-5bf09630df03,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
16,0174da67-9235-4643-a327-f68bee42072b,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.bytes,B,d9edd333-996a-522f-8a9e-42a0a5cffe4e,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
17,01881879-9a8c-4094-ab9e-e51766abfee0,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.bytes,B,14175c3b-d253-577c-8ce1-4f1a32a1c5d5,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
18,01994788-461b-4840-9ea4-63eae94f4eb5,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.read.requests,request,f2aeea8b-dcac-5918-9cc1-60b023e3bea6,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
19,01d447bc-078a-4687-bbcd-7f71dfae60de,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,memory.usage,MB,903ea8a8-ed57-4d9f-8ea0-d04b0dc914ce,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
20,02086d44-dad8-4242-9485-a7042902b426,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,cpu,ns,9140ef88-39c5-4fe2-b9fa-7fdb58f77cce,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
21,020b73cb-0197-459e-85a6-ad75d06265be,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,cpu,ns,d038730c-9cbf-4c03-9c19-8a21190ccc57,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
22,02171396-a248-45f3-a35d-7b0298603919,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.incoming.bytes,B,3af75dcb-27cf-5342-81e4-1f57faf3c869,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
23,0220341f-19f9-470d-a34c-01749b053387,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,memory,MB,73043f10-644e-42a3-9f8a-f860d85949b6,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
24,022c3f02-1d88-415f-8f3a-8c5424262cb3,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.read.requests,request,0af7510c-c0a7-5f2e-9c11-9613b84b9ce0,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
25,0243246f-5f8d-48c8-953c-097956f402d0,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,compute.instance.booting.time,sec,34874f51-7047-4a13-abf9-7d69bc2974f2,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
26,025bb0ec-1501-42fd-9e0a-554cee4dee06,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,cpu,ns,84bafa98-cfda-4148-ac97-ccb37a786abb,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
27,0270579f-e8be-488a-a257-067e9079444b,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,compute.instance.booting.time,sec,a1e32c5d-eba7-4129-b149-0c34fe6e4482,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
28,02a2b6bd-7a97-4b09-b488-36755d02b2ff,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,network.outgoing.packets,packet,d9edd333-996a-522f-8a9e-42a0a5cffe4e,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
29,02b2f972-ef59-4fa8-892b-f444fca4137d,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.write.bytes,B,f24555bf-f533-54d0-a430-edb3954e3b6b,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
30,030ae156-8f51-4b09-8d38-d9be4b8c7927,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.ephemeral.size,GB,1edbd731-0992-4e56-9ceb-65b097a63cb1,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
31,030f87cb-9aa0-4fd5-9fa0-7c72b32d45fb,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,cpu,ns,8063da4e-7e5a-4645-9df2-94f8e3adc8aa,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
32,0315ad26-2e98-4ed6-9bb9-96a8ef1dc6ea,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.ephemeral.size,GB,0bd99c58-b79e-4146-82c1-5ad30a7e928b,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
33,031a6407-f1aa-4422-ae45-9a2edcfb99f9,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,compute.instance.booting.time,sec,074bb821-be68-4085-8084-76afc9856a00,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
34,033a2eaa-7412-42fb-a4f7-1303465161cc,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.ephemeral.size,GB,a96662f7-046c-41cc-9d42-bc0bc5c3361b,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
35,0341d393-a43c-410f-b831-66d6ce9b6aa7,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,memory,MB,7673c5db-8421-4343-9fea-7cb55d72047f,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
36,03477102-b986-46ff-9a5c-770caa831a89,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.read.requests,request,ed009add-5086-5b66-9560-7d2db6435357,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
37,034acc85-1d5e-4d1d-abc3-29404ae7c062,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.root.size,GB,7a75a3a8-9cdd-4d9a-ae90-339508ea6d78,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
38,035b0496-7af4-4cfc-91c7-b914d4998fb7,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.read.requests,request,a936ec92-6b89-5236-9cef-3b133939cbab,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
39,03610be0-84cd-4006-a883-4f4fd2bc58dc,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,disk.device.write.bytes,B,bb884fd7-02fc-5aa4-b908-8ed4f7a3686e,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
40,036cf227-49a5-4574-a908-3389b92fa4e9,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,image.size,B,67bfa9b1-b534-40d8-9729-664ac93ff4ee,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
41,03890c2d-338b-40a9-860a-3b4d801dbe01,c6059303bebf44dcb0cb066792c9adc3:1b05d639686b4cc695b356ea19489829,memory,MB,ce896d05-18f1-4dcc-9703-2c8cd05d10fc,"{'name': 'high', 'back_window': 0, 'definition': [{'timespan': '1:00:00', 'granularity': '0:00:01', 'points': 3600}, {'timespan': '7 days, 0:00:00', 'granularity': '0:01:00', 'points': 10080}, {'timespan': '365 days, 0:00:00', 'granularity': '1:00:00', 'points': 8760}], 'aggregation_methods': ['mean', 'sum', 'std', 'min', 'count', 'max']}",c6059303bebf44dcb0cb066792c9adc3,1b05d639686b4cc695b356ea19489829
